step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0	Fmax
4.634e+06	4634	2.4797	14878.2	175.819	2376.14	0	0	-11552.9	0	0	0	7000
4.635e+06	4635	2.4754	14852.4	178.458	2595.34	0	0	-11406	0	0	0	7000
4.636e+06	4636	2.49219	14953.2	149.671	2561.79	0	0	-11577.1	0	0	0	7000
4.637e+06	4637	2.45995	14759.7	161.896	2462.98	0	0	-11294	0	0	0	7294.42
4.638e+06	4638	2.52098	15125.9	201.969	2429.04	0	0	-11679.2	0	0	0	7000
4.639e+06	4639	2.4449	14669.4	144.13	2424.99	0	0	-11609.5	0	0	0	7138.77
4.64e+06	4640	2.40823	14449.4	198.834	2376.33	0	0	-11433.3	0	0	0	7569.15
4.641e+06	4641	2.51916	15114.9	162.909	2444.76	0	0	-11497.9	0	0	0	7000
4.642e+06	4642	2.47464	14847.8	205.098	2417.83	0	0	-11516.6	0	0	0	7000
4.643e+06	4643	2.45983	14759	143.69	2374.37	0	0	-11558.2	0	0	0	7000
4.644e+06	4644	2.4777	14866.2	155.366	2404.09	0	0	-11293.1	0	0	0	7000
4.645e+06	4645	2.50881	15052.9	163.881	2367.3	0	0	-11642.2	0	0	0	7000
4.646e+06	4646	2.49833	14990	174.675	2392.3	0	0	-11762.3	0	0	0	7000
4.647e+06	4647	2.45871	14752.3	160.118	2482.95	0	0	-11554.3	0	0	0	7000
4.648e+06	4648	2.48928	14935.7	162.628	2474.08	0	0	-11441.2	0	0	0	7000
4.649e+06	4649	2.50885	15053.1	148.09	2520.82	0	0	-11623.4	0	0	0	7000
4.65e+06	4650	2.45853	14751.2	179.762	2397.6	0	0	-11726.2	0	0	0	7000
4.651e+06	4651	2.43904	14634.3	176.145	2358.7	0	0	-11791.1	0	0	0	7882.04
4.652e+06	4652	2.51344	15080.6	175.759	2510.51	0	0	-11227.3	0	0	0	7000
4.653e+06	4653	2.47646	14858.8	147.939	2403.44	0	0	-11498	0	0	0	7000
4.654e+06	4654	2.47414	14844.9	121.444	2494.04	0	0	-11581.9	0	0	0	7000
4.655e+06	4655	2.50646	15038.7	142.959	2353.65	0	0	-11533.5	0	0	0	7000
4.656e+06	4656	2.46486	14789.2	163.325	2435.22	0	0	-11439.1	0	0	0	7000
4.657e+06	4657	2.49288	14957.3	177.67	2404.27	0	0	-11631.3	0	0	0	7000
4.658e+06	4658	2.42498	14549.9	135.046	2497.82	0	0	-11718.8	0	0	0	7000
4.659e+06	4659	2.51259	15075.5	193.455	2507.21	0	0	-11804.9	0	0	0	7159.23
4.66e+06	4660	2.51485	15089.1	166.825	2446.17	0	0	-11566.7	0	0	0	7466.08
4.661e+06	4661	2.50752	15045.1	159.735	2326.06	0	0	-11648.4	0	0	0	7413.41
4.662e+06	4662	2.44718	14683.1	164.853	2417.74	0	0	-11894.2	0	0	0	7124.55
4.663e+06	4663	2.47555	14853.3	180.384	2454.16	0	0	-11838.9	0	0	0	7000
4.664e+06	4664	2.51421	15085.2	166.206	2393.88	0	0	-11534.1	0	0	0	7000
4.665e+06	4665	2.51755	15105.3	143.89	2220.28	0	0	-11744.9	0	0	0	7808.86
4.666e+06	4666	2.44802	14688.1	166.431	2472.06	0	0	-11690.9	0	0	0	7000
4.667e+06	4667	2.4671	14802.6	186.84	2402.19	0	0	-11692.1	0	0	0	7105.02
4.668e+06	4668	2.47608	14856.5	172.863	2457.76	0	0	-11808.5	0	0	0	7000
4.669e+06	4669	2.47695	14861.7	233.949	2354.06	0	0	-11619.4	0	0	0	7000
4.67e+06	4670	2.44122	14647.3	188.192	2440.45	0	0	-11706.4	0	0	0	7000
4.671e+06	4671	2.44017	14641	212.653	2583.59	0	0	-11819.3	0	0	0	7000
4.672e+06	4672	2.49806	14988.3	175.505	2415.13	0	0	-11628.1	0	0	0	7000
4.673e+06	4673	2.49492	14969.5	161.205	2410.42	0	0	-11742.8	0	0	0	7044.71
4.674e+06	4674	2.4912	14947.2	199.815	2549.2	0	0	-11583.3	0	0	0	7033.43
4.675e+06	4675	2.45767	14746	183.708	2399.66	0	0	-11456.2	0	0	0	7000
4.676e+06	4676	2.4787	14872.2	189.633	2486.33	0	0	-11783.7	0	0	0	7000
4.677e+06	4677	2.47349	14841	135.958	2379.35	0	0	-11720.3	0	0	0	7000
4.678e+06	4678	2.42602	14556.1	176.764	2330.01	0	0	-11757.9	0	0	0	7000
4.679e+06	4679	2.49548	14972.9	183.986	2465.82	0	0	-11832.2	0	0	0	7000
4.68e+06	4680	2.47629	14857.7	170.3	2514.19	0	0	-11654.8	0	0	0	7000
4.681e+06	4681	2.40909	14454.6	222.377	2475.05	0	0	-11861.6	0	0	0	7000
4.682e+06	4682	2.5049	15029.4	164.804	2321.63	0	0	-11667.2	0	0	0	7000
4.683e+06	4683	2.45158	14709.5	274.064	2521.66	0	0	-11597.2	0	0	0	7000
4.684e+06	4684	2.50509	15030.5	140.54	2567.85	0	0	-11700.9	0	0	0	7000
4.685e+06	4685	2.46787	14807.2	189.955	2640.6	0	0	-11580.8	0	0	0	7449.68
4.686e+06	4686	2.47338	14840.3	166.471	2433.47	0	0	-11704.6	0	0	0	7000
4.687e+06	4687	2.48198	14891.9	229.399	2447.91	0	0	-11707.2	0	0	0	8665.54
4.688e+06	4688	2.39895	14393.7	163.124	2482.05	0	0	-11735.7	0	0	0	7000
4.689e+06	4689	2.50221	15013.3	179.718	2428.26	0	0	-11596.7	0	0	0	7000
4.69e+06	4690	2.49603	14976.2	179.988	2480	0	0	-11695.5	0	0	0	7430.22
4.691e+06	4691	2.46583	14795	197.173	2432.99	0	0	-11875.3	0	0	0	8130.44
4.692e+06	4692	2.49578	14974.7	165.64	2360.63	0	0	-11371.3	0	0	0	7000
4.693e+06	4693	2.50933	15056	180.867	2424.2	0	0	-11159.1	0	0	0	7000
4.694e+06	4694	2.50859	15051.6	178.606	2469.93	0	0	-11288.7	0	0	0	7000
4.695e+06	4695	2.50179	15010.7	116.863	2377.53	0	0	-11312.2	0	0	0	7000
4.696e+06	4696	2.50423	15025.4	189.814	2434.39	0	0	-11306.4	0	0	0	7000
4.697e+06	4697	2.43446	14606.8	192.405	2239.84	0	0	-11270.7	0	0	0	7000
4.698e+06	4698	2.45548	14732.9	170.241	2460.05	0	0	-11594.7	0	0	0	7000
4.699e+06	4699	2.45747	14744.8	139.013	2420.29	0	0	-11600.6	0	0	0	7000
4.7e+06	4700	2.50361	15021.7	163.714	2390.97	0	0	-11326.7	0	0	0	7000
4.701e+06	4701	2.46035	14762.1	171.712	2478.3	0	0	-11190.7	0	0	0	7408.6
4.702e+06	4702	2.37731	14263.9	203.856	2365.68	0	0	-11407.9	0	0	0	7000
4.703e+06	4703	2.51049	15062.9	177.892	2488.52	0	0	-11392	0	0	0	7000
4.704e+06	4704	2.40886	14453.2	159.074	2535.01	0	0	-11405	0	0	0	7000
4.705e+06	4705	2.44849	14691	184.308	2385.97	0	0	-11450.9	0	0	0	7000
4.706e+06	4706	2.48991	14939.5	146.187	2347.01	0	0	-11434.9	0	0	0	7000
4.707e+06	4707	2.51246	15074.8	169.608	2447.17	0	0	-11483.6	0	0	0	7000
4.708e+06	4708	2.49301	14958	206.194	2351.38	0	0	-11611.9	0	0	0	7675.06
4.709e+06	4709	2.43769	14626.1	166.93	2375.74	0	0	-11467.8	0	0	0	7000
4.71e+06	4710	2.51829	15109.8	160.532	2514.79	0	0	-11418.8	0	0	0	7182.27
4.711e+06	4711	2.47329	14839.8	169.101	2268.21	0	0	-11447.2	0	0	0	7000
4.712e+06	4712	2.45411	14724.6	180.78	2625.37	0	0	-11547.3	0	0	0	7000
4.713e+06	4713	2.47282	14836.9	192.314	2440.58	0	0	-11355	0	0	0	7000
4.714e+06	4714	2.46957	14817.4	146.042	2342.18	0	0	-11638.1	0	0	0	7000
4.715e+06	4715	2.48128	14887.7	141.141	2480.67	0	0	-11805.4	0	0	0	7000
4.716e+06	4716	2.4974	14984.4	194.969	2402.99	0	0	-11842.2	0	0	0	7427.42
4.717e+06	4717	2.48271	14896.3	178.275	2418.01	0	0	-11504.6	0	0	0	7000
4.718e+06	4718	2.48687	14921.2	187.829	2534.75	0	0	-11699.5	0	0	0	7432.13
4.719e+06	4719	2.46777	14806.6	186.218	2429.64	0	0	-11589.1	0	0	0	7000
4.72e+06	4720	2.47154	14829.2	172.171	2493.11	0	0	-11615.4	0	0	0	7000
4.721e+06	4721	2.44449	14666.9	159.091	2448.69	0	0	-11501.5	0	0	0	7109.56
4.722e+06	4722	2.50954	15057.2	193.669	2387.44	0	0	-11764.3	0	0	0	7168.98
4.723e+06	4723	2.46516	14791	153.807	2437.56	0	0	-11824.5	0	0	0	7000
4.724e+06	4724	2.48542	14912.5	155.242	2471.08	0	0	-11833.4	0	0	0	7000
4.725e+06	4725	2.44416	14665	199.73	2444.21	0	0	-11756.4	0	0	0	7000
4.726e+06	4726	2.51862	15111.7	176.044	2342.35	0	0	-11674.3	0	0	0	7682.69
4.727e+06	4727	2.49764	14985.8	165.777	2428.04	0	0	-11317.3	0	0	0	7140.25
4.728e+06	4728	2.46404	14784.3	140.706	2398.22	0	0	-11348.5	0	0	0	7000
4.729e+06	4729	2.45318	14719.1	202.535	2407.88	0	0	-11490.1	0	0	0	7909.82
4.73e+06	4730	2.43296	14597.8	168.332	2395.23	0	0	-11522.1	0	0	0	7000
4.731e+06	4731	2.46413	14784.8	157.635	2411.75	0	0	-11350.3	0	0	0	7000
4.732e+06	4732	2.49667	14980	189.773	2465.28	0	0	-11285	0	0	0	8024.49
4.733e+06	4733	2.44984	14699	179.793	2406.6	0	0	-11211.9	0	0	0	7000
4.734e+06	4734	2.47006	14820.4	167.495	2469.82	0	0	-11357.9	0	0	0	7000
4.735e+06	4735	2.46374	14782.4	168.991	2437.87	0	0	-11283.7	0	0	0	7000
4.736e+06	4736	2.4513	14707.8	159.552	2535.85	0	0	-11559.5	0	0	0	7000
4.737e+06	4737	2.50895	15053.7	174.434	2400.82	0	0	-11395.1	0	0	0	7000
4.738e+06	4738	2.45984	14759	156.033	2530.01	0	0	-11421.5	0	0	0	7000
4.739e+06	4739	2.51505	15090.3	176.602	2381.04	0	0	-11512.7	0	0	0	7000
4.74e+06	4740	2.47717	14863	175.122	2411.25	0	0	-11283.3	0	0	0	7000
4.741e+06	4741	2.47515	14850.9	179.518	2414.24	0	0	-11350.6	0	0	0	8548.03
4.742e+06	4742	2.46764	14805.9	153.275	2647.72	0	0	-11419.6	0	0	0	7000
4.743e+06	4743	2.48857	14931.4	189.55	2453.34	0	0	-11645.3	0	0	0	7000
4.744e+06	4744	2.46275	14776.5	196.221	2390.32	0	0	-11435.4	0	0	0	7000
4.745e+06	4745	2.4839	14903.4	137.173	2332.65	0	0	-11363.6	0	0	0	7000
4.746e+06	4746	2.48063	14883.8	142.76	2547.64	0	0	-11575.3	0	0	0	7000
4.747e+06	4747	2.46904	14814.2	184.102	2419.03	0	0	-11486.7	0	0	0	7000
4.748e+06	4748	2.52284	15137	164.742	2367.14	0	0	-11345.5	0	0	0	7000
4.749e+06	4749	2.51326	15079.6	172.88	2323.65	0	0	-11461.2	0	0	0	7000
4.75e+06	4750	2.49958	14997.5	161.93	2398.6	0	0	-11453.5	0	0	0	7000
4.751e+06	4751	2.41564	14493.9	220.136	2355.17	0	0	-11501.4	0	0	0	7000
4.752e+06	4752	2.53886	15233.1	176.383	2422.06	0	0	-11398.3	0	0	0	7000
4.753e+06	4753	2.45018	14701.1	148.715	2374.72	0	0	-11505.5	0	0	0	7000
4.754e+06	4754	2.49765	14985.9	164.6	2317.06	0	0	-11341.3	0	0	0	7000
4.755e+06	4755	2.49865	14991.9	171.209	2525.36	0	0	-11546.4	0	0	0	7000
4.756e+06	4756	2.53763	15225.8	191.485	2432.95	0	0	-11510.4	0	0	0	7000
4.757e+06	4757	2.50832	15049.9	176.114	2495.19	0	0	-11521	0	0	0	7000
4.758e+06	4758	2.46491	14789.5	189.721	2481.39	0	0	-11600.9	0	0	0	7000
4.759e+06	4759	2.47741	14864.4	180.555	2339.29	0	0	-11452.6	0	0	0	7000
4.76e+06	4760	2.47148	14828.9	157.535	2374.92	0	0	-11785.6	0	0	0	7000
4.761e+06	4761	2.4343	14605.8	143.124	2549.09	0	0	-11706.7	0	0	0	7000
4.762e+06	4762	2.46713	14802.8	169.897	2484.25	0	0	-11519.4	0	0	0	7000
4.763e+06	4763	2.50073	15004.4	177.53	2401.65	0	0	-11609.2	0	0	0	7000
4.764e+06	4764	2.50962	15057.7	194.711	2476.78	0	0	-11756.2	0	0	0	7000
4.765e+06	4765	2.45205	14712.3	112.372	2385.59	0	0	-11675.6	0	0	0	7000
4.766e+06	4766	2.49474	14968.4	198.898	2298.22	0	0	-11395.9	0	0	0	7217.15
4.767e+06	4767	2.46592	14795.5	216.611	2460.51	0	0	-11444.8	0	0	0	7000
4.768e+06	4768	2.47743	14864.6	133.433	2446.98	0	0	-11362.6	0	0	0	7000
4.769e+06	4769	2.49317	14959	170.041	2514.98	0	0	-11282.7	0	0	0	7000
4.77e+06	4770	2.51985	15119.1	183.502	2494.72	0	0	-11450.3	0	0	0	7000
4.771e+06	4771	2.44186	14651.2	158.029	2401.8	0	0	-11498.2	0	0	0	7000
4.772e+06	4772	2.47458	14847.5	188.37	2516.73	0	0	-11524.8	0	0	0	7259.69
4.773e+06	4773	2.48958	14937.5	218.914	2467.68	0	0	-11712	0	0	0	7000
4.774e+06	4774	2.42575	14554.5	208.363	2452.04	0	0	-11540.6	0	0	0	7440.94
4.775e+06	4775	2.53719	15223.2	157.481	2351.77	0	0	-11246.5	0	0	0	7000
4.776e+06	4776	2.4909	14945.4	160.973	2394.94	0	0	-11530.5	0	0	0	7000
4.777e+06	4777	2.4413	14647.8	168.3	2270.23	0	0	-11770.5	0	0	0	7000
4.778e+06	4778	2.51836	15110.2	194.647	2407.26	0	0	-11737.1	0	0	0	7000
4.779e+06	4779	2.46271	14776.3	189.462	2368.66	0	0	-11532.5	0	0	0	7000
4.78e+06	4780	2.54276	15256.6	215.068	2461.49	0	0	-11579.3	0	0	0	7892.96
4.781e+06	4781	2.45406	14724.3	193.358	2443.01	0	0	-11389.8	0	0	0	7000
4.782e+06	4782	2.5072	15043.2	166.276	2568.78	0	0	-11354.5	0	0	0	7000
4.783e+06	4783	2.48326	14899.6	213.232	2456.84	0	0	-11365.3	0	0	0	7447.86
4.784e+06	4784	2.51024	15061.4	157.674	2423.04	0	0	-11422.2	0	0	0	7000
4.785e+06	4785	2.44566	14674	153.407	2343.87	0	0	-11520.2	0	0	0	7000
4.786e+06	4786	2.40364	14421.9	177.879	2511.9	0	0	-11278.5	0	0	0	7000
4.787e+06	4787	2.5007	15004.2	138.642	2482.12	0	0	-11243.7	0	0	0	7000
4.788e+06	4788	2.48222	14893.3	168.546	2320.58	0	0	-11273.3	0	0	0	7000
4.789e+06	4789	2.48171	14890.3	169.054	2376.85	0	0	-11211.7	0	0	0	7000
4.79e+06	4790	2.40308	14418.5	224.093	2376.39	0	0	-11533.1	0	0	0	7000
4.791e+06	4791	2.47332	14839.9	175.839	2354.17	0	0	-11393.7	0	0	0	7000
4.792e+06	4792	2.4648	14788.8	178.345	2353.24	0	0	-11455.5	0	0	0	7161.75
4.793e+06	4793	2.48796	14927.8	185.712	2364.94	0	0	-11369.2	0	0	0	7000
4.794e+06	4794	2.51842	15110.5	188.068	2365.94	0	0	-11376.2	0	0	0	7000
4.795e+06	4795	2.43842	14630.5	214.642	2416.73	0	0	-11638.8	0	0	0	7000
4.796e+06	4796	2.45753	14745.2	166.863	2431.2	0	0	-11709.2	0	0	0	7000
4.797e+06	4797	2.4652	14791.2	156.1	2519.5	0	0	-11297.3	0	0	0	7000
4.798e+06	4798	2.44833	14690	164.499	2470.56	0	0	-11557.6	0	0	0	7000
4.799e+06	4799	2.46806	14808.3	179.707	2451	0	0	-11482.9	0	0	0	7000
4.8e+06	4800	2.54268	15256.1	172.664	2514.94	0	0	-11559.7	0	0	0	7000
4.801e+06	4801	2.48955	14937.3	161.634	2530.33	0	0	-11507.7	0	0	0	7000
4.802e+06	4802	2.47761	14865.7	211.158	2411.75	0	0	-11174.3	0	0	0	7455.29
4.803e+06	4803	2.45662	14739.7	217.811	2452.3	0	0	-11297.2	0	0	0	7770.31
4.804e+06	4804	2.43141	14588.5	202.594	2343.82	0	0	-11553.7	0	0	0	8436.3
4.805e+06	4805	2.42988	14579.3	156.914	2577.85	0	0	-11498.9	0	0	0	7000
4.806e+06	4806	2.4472	14683.2	157.139	2467.91	0	0	-11403.5	0	0	0	7000
4.807e+06	4807	2.48076	14884.6	210.304	2370.91	0	0	-11510.8	0	0	0	7000
4.808e+06	4808	2.51541	15092.5	153.395	2481.51	0	0	-11429	0	0	0	7000
4.809e+06	4809	2.4417	14650.2	151.492	2447.36	0	0	-11265.9	0	0	0	7000
4.81e+06	4810	2.45102	14706.1	137.103	2398.44	0	0	-11818	0	0	0	7000
4.811e+06	4811	2.45875	14752.5	172.273	2437.67	0	0	-11533.5	0	0	0	7135.35
4.812e+06	4812	2.46691	14801.5	189.08	2285.97	0	0	-11294.9	0	0	0	7000
4.813e+06	4813	2.51082	15064.9	193.861	2450.42	0	0	-11441.8	0	0	0	7000
4.814e+06	4814	2.4504	14702.4	143.148	2423.18	0	0	-11237.1	0	0	0	7000
4.815e+06	4815	2.456	14736	150.84	2513.4	0	0	-11328.3	0	0	0	7000
4.816e+06	4816	2.46752	14805.1	193.609	2582.41	0	0	-11587.6	0	0	0	7000
4.817e+06	4817	2.47611	14856.6	160.584	2473.52	0	0	-11343.5	0	0	0	7262.94
4.818e+06	4818	2.50632	15037.9	155.291	2448.48	0	0	-11451.1	0	0	0	7000
4.819e+06	4819	2.48635	14918.1	177.892	2504.36	0	0	-11288.6	0	0	0	7000
4.82e+06	4820	2.48767	14926	194.797	2253.77	0	0	-11386.5	0	0	0	7000
4.821e+06	4821	2.46757	14805.4	218.023	2533.4	0	0	-11298.7	0	0	0	7000
4.822e+06	4822	2.43299	14597.9	159.706	2482.44	0	0	-11343.9	0	0	0	7000
4.823e+06	4823	2.4121	14472.6	169.437	2397.53	0	0	-11370.1	0	0	0	7000
4.824e+06	4824	2.47787	14867.2	192.893	2437.31	0	0	-11405.5	0	0	0	7000
4.825e+06	4825	2.4653	14791.8	217.769	2482.27	0	0	-11223.9	0	0	0	7335.82
4.826e+06	4826	2.46408	14784.5	197.969	2451.76	0	0	-11471.8	0	0	0	7000
4.827e+06	4827	2.50372	15022.3	252.807	2398.57	0	0	-11682.2	0	0	0	7084.27
4.828e+06	4828	2.48105	14886.3	177.794	2326.71	0	0	-11323	0	0	0	7181.45
4.829e+06	4829	2.47425	14845.5	208.903	2536.93	0	0	-11334.4	0	0	0	7124.05
4.83e+06	4830	2.43791	14627.5	192.455	2464.83	0	0	-11560.2	0	0	0	7000
4.831e+06	4831	2.45759	14745.5	182.207	2472.23	0	0	-11317	0	0	0	7000
4.832e+06	4832	2.4767	14860.2	159.312	2410.95	0	0	-11300.1	0	0	0	7000
4.833e+06	4833	2.46656	14799.3	151.035	2350.21	0	0	-11313.1	0	0	0	7000
4.834e+06	4834	2.43288	14597.3	198.464	2505.78	0	0	-11563.9	0	0	0	7000
4.835e+06	4835	2.51136	15068.2	191.684	2355.99	0	0	-11691.3	0	0	0	7000
4.836e+06	4836	2.4425	14655	213.23	2353.79	0	0	-11524.9	0	0	0	7000
4.837e+06	4837	2.45336	14720.2	199.613	2477.67	0	0	-11789.8	0	0	0	7446.32
4.838e+06	4838	2.4699	14819.4	191.307	2505.45	0	0	-11710.2	0	0	0	7000
4.839e+06	4839	2.4857	14914.2	178.671	2431.13	0	0	-11366.4	0	0	0	7000
4.84e+06	4840	2.45943	14756.6	176.527	2520.85	0	0	-11341.5	0	0	0	7000
4.841e+06	4841	2.436	14616	173.108	2417.92	0	0	-11392.6	0	0	0	7000
4.842e+06	4842	2.49328	14959.7	167.096	2443.35	0	0	-11531.8	0	0	0	7000
4.843e+06	4843	2.48505	14910.3	169.524	2415.52	0	0	-11402.5	0	0	0	7000
4.844e+06	4844	2.4848	14908.8	192.26	2369.97	0	0	-11253.5	0	0	0	7884.12
4.845e+06	4845	2.54178	15250.7	195.203	2463.35	0	0	-11276.1	0	0	0	7000
4.846e+06	4846	2.507	15042	193.355	2493.3	0	0	-11565.7	0	0	0	7913.51
4.847e+06	4847	2.41895	14513.7	167.597	2616.44	0	0	-11096.2	0	0	0	7046.09
4.848e+06	4848	2.43564	14613.8	151.415	2437.59	0	0	-11267.1	0	0	0	7000
4.849e+06	4849	2.52352	15141.1	173.593	2376.55	0	0	-11449.8	0	0	0	8051.12
4.85e+06	4850	2.47033	14822	200.86	2542.97	0	0	-11449.4	0	0	0	7000
4.851e+06	4851	2.46754	14805.2	161.269	2344.07	0	0	-11443.7	0	0	0	7057.35
4.852e+06	4852	2.48655	14919.3	184.547	2436.63	0	0	-11408.5	0	0	0	7000
4.853e+06	4853	2.48664	14919.8	194.904	2410.16	0	0	-11607.6	0	0	0	7000
4.854e+06	4854	2.45607	14736.4	204.864	2307.81	0	0	-11563.2	0	0	0	7000
4.855e+06	4855	2.43056	14583.4	162.397	2375.53	0	0	-11606.6	0	0	0	7000
4.856e+06	4856	2.43451	14607.1	182.012	2445.61	0	0	-11346.6	0	0	0	7000
4.857e+06	4857	2.45362	14721.7	242.878	2514.82	0	0	-11621.1	0	0	0	7000
4.858e+06	4858	2.50012	15000.7	169.01	2342.21	0	0	-11602.7	0	0	0	7000
4.859e+06	4859	2.50341	15020.5	203.763	2341.64	0	0	-11149.8	0	0	0	7805.11
4.86e+06	4860	2.46551	14793.1	175.911	2347.38	0	0	-11492.2	0	0	0	7007.3
4.861e+06	4861	2.47923	14875.4	165.967	2432.85	0	0	-11421.4	0	0	0	7000
4.862e+06	4862	2.52567	15154	215.485	2411.67	0	0	-11387.3	0	0	0	7000
4.863e+06	4863	2.50996	15059.8	162.787	2411.36	0	0	-11513.3	0	0	0	7000
4.864e+06	4864	2.50515	15030.9	170.942	2493.05	0	0	-11477.7	0	0	0	7000
4.865e+06	4865	2.46607	14796.4	150.02	2557.47	0	0	-11543.6	0	0	0	7000
4.866e+06	4866	2.54096	15245.7	159.215	2407.83	0	0	-11337.5	0	0	0	7311.47
4.867e+06	4867	2.47356	14841.3	195.499	2359.16	0	0	-11541.2	0	0	0	7000
4.868e+06	4868	2.5382	15229.2	214.308	2351.05	0	0	-11418.2	0	0	0	7000
4.869e+06	4869	2.44379	14662.7	186.855	2459.82	0	0	-11279.8	0	0	0	7000
4.87e+06	4870	2.49995	14999.7	155.599	2331.91	0	0	-11673.9	0	0	0	7153.6
4.871e+06	4871	2.44123	14647.4	164.555	2537.73	0	0	-11290.3	0	0	0	7000
4.872e+06	4872	2.49949	14996.9	158.834	2527.83	0	0	-11484.2	0	0	0	7457.09
4.873e+06	4873	2.40309	14418.5	195.247	2485.13	0	0	-11367.8	0	0	0	7000
4.874e+06	4874	2.53474	15208.4	162.597	2540.14	0	0	-11461.4	0	0	0	7000
4.875e+06	4875	2.43841	14630.4	165.927	2283.08	0	0	-11583.5	0	0	0	7000
4.876e+06	4876	2.52541	15152.5	135.733	2410.06	0	0	-11365.3	0	0	0	7000
4.877e+06	4877	2.54177	15250.6	140.051	2273.37	0	0	-11465.7	0	0	0	7000
4.878e+06	4878	2.45821	14749.2	156.042	2324.54	0	0	-11602.7	0	0	0	7000
4.879e+06	4879	2.51142	15068.5	201.58	2379.31	0	0	-11468.2	0	0	0	7000
4.88e+06	4880	2.50489	15029.3	173.391	2659.12	0	0	-11636.9	0	0	0	9156.53
4.881e+06	4881	2.47571	14854.2	181.074	2372.18	0	0	-11662.1	0	0	0	7000
4.882e+06	4882	2.48809	14928.5	177.177	2382.99	0	0	-11568.6	0	0	0	7000
4.883e+06	4883	2.51092	15065.5	204.556	2492.52	0	0	-11658.4	0	0	0	7000
4.884e+06	4884	2.48906	14934.4	179.62	2402.66	0	0	-11234.2	0	0	0	7000
4.885e+06	4885	2.53459	15207.5	168.285	2399.73	0	0	-11483.2	0	0	0	8191.85
4.886e+06	4886	2.49808	14988.5	170.985	2452.06	0	0	-11394.9	0	0	0	7391.39
4.887e+06	4887	2.45953	14757.2	159.89	2567.92	0	0	-11235.2	0	0	0	7000
4.888e+06	4888	2.48939	14936.3	201.009	2533.21	0	0	-11379	0	0	0	7000
4.889e+06	4889	2.5039	15023.4	198.857	2517.22	0	0	-11633.7	0	0	0	7656
4.89e+06	4890	2.46143	14768.6	191.249	2467.5	0	0	-11267.2	0	0	0	7000
4.891e+06	4891	2.49481	14968.9	196.025	2393.15	0	0	-11284.4	0	0	0	7000
4.892e+06	4892	2.48477	14908.6	161.965	2393.3	0	0	-11490.4	0	0	0	7000
4.893e+06	4893	2.52406	15144.4	208.14	2403.7	0	0	-11457	0	0	0	7000
4.894e+06	4894	2.42752	14565.1	214.406	2520.37	0	0	-11552.6	0	0	0	7000
4.895e+06	4895	2.47418	14845.1	142.245	2399.44	0	0	-11493.8	0	0	0	7000
4.896e+06	4896	2.47135	14828.1	195.957	2467.84	0	0	-11552.8	0	0	0	7000
4.897e+06	4897	2.49578	14974.7	169.715	2393.53	0	0	-11766.8	0	0	0	7000
4.898e+06	4898	2.45079	14704.7	170.502	2270.9	0	0	-11215.9	0	0	0	7000
4.899e+06	4899	2.49338	14960.3	169.856	2410.17	0	0	-11542.1	0	0	0	7000
4.9e+06	4900	2.48478	14908.7	162.611	2325.79	0	0	-11385.2	0	0	0	7000
4.901e+06	4901	2.4677	14806.2	213.382	2401.49	0	0	-11622.1	0	0	0	7000
4.902e+06	4902	2.48463	14907.8	195.103	2403.64	0	0	-11449.2	0	0	0	7000
4.903e+06	4903	2.48172	14890.3	206.861	2359.89	0	0	-11467.6	0	0	0	7030.23
4.904e+06	4904	2.50766	15045.9	188.323	2528.43	0	0	-11380.7	0	0	0	7859.68
4.905e+06	4905	2.44949	14696.9	171.292	2398.9	0	0	-11157.9	0	0	0	8307.17
4.906e+06	4906	2.50806	15048.3	166.347	2335.93	0	0	-11543.7	0	0	0	7000
4.907e+06	4907	2.46154	14769.3	195.145	2412.76	0	0	-11549.5	0	0	0	7000
4.908e+06	4908	2.44159	14649.5	166.024	2512.12	0	0	-11562.4	0	0	0	7089.11
4.909e+06	4909	2.48406	14904.4	203.217	2454.69	0	0	-11399.4	0	0	0	7000
4.91e+06	4910	2.44885	14693.1	152.869	2419.89	0	0	-11148.8	0	0	0	7000
4.911e+06	4911	2.45163	14709.8	161.831	2407.36	0	0	-11276.8	0	0	0	7000
4.912e+06	4912	2.54139	15248.3	146.114	2375.92	0	0	-11386.9	0	0	0	7000
4.913e+06	4913	2.53055	15183.3	200.325	2352.02	0	0	-11739.7	0	0	0	7287.36
4.914e+06	4914	2.44926	14695.6	178.777	2350.77	0	0	-11809.8	0	0	0	7000
4.915e+06	4915	2.502	15012	177.551	2252.28	0	0	-11474.7	0	0	0	7000
4.916e+06	4916	2.48428	14905.7	178.598	2427.99	0	0	-11541.1	0	0	0	7000
4.917e+06	4917	2.44993	14699.6	189.386	2498.22	0	0	-11793.1	0	0	0	7000
4.918e+06	4918	2.4592	14755.2	172.64	2492.4	0	0	-11667.1	0	0	0	7000
4.919e+06	4919	2.50353	15021.2	164.959	2446.94	0	0	-11507.5	0	0	0	7640.25
4.92e+06	4920	2.50691	15041.4	148.64	2309.43	0	0	-11598.6	0	0	0	7000
4.921e+06	4921	2.5007	15004.2	150.576	2443.58	0	0	-11579.1	0	0	0	7000
4.922e+06	4922	2.42074	14524.4	150.365	2326.12	0	0	-11282.7	0	0	0	7000
