step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	count_0	Fmax
2.873e+06	2873	2.47238	14834.3	156.204	2409.25	0	0	-11427.3	0	0	6510.19
2.874e+06	2874	2.42925	14575.5	152.853	2575.85	0	0	-11270	0	0	7286.26
2.875e+06	2875	2.45387	14723.2	137.046	2454.16	0	0	-11776.6	0	0	7048.53
2.876e+06	2876	2.49998	14999.9	206.292	2386.18	0	0	-11707.7	0	0	6896.49
2.877e+06	2877	2.50375	15022.5	180.329	2437.75	0	0	-11554.4	0	0	6132.94
2.878e+06	2878	2.45091	14705.5	137.477	2612.34	0	0	-11353.3	0	0	6203.28
2.879e+06	2879	2.47435	14846.1	189.493	2394.55	0	0	-11376.4	0	0	7403.66
2.88e+06	2880	2.47675	14860.5	215.222	2566.99	0	0	-11448	0	0	6576.58
2.881e+06	2881	2.48742	14924.5	185.865	2464.99	0	0	-11755.9	0	0	7290.29
2.882e+06	2882	2.44656	14679.4	180.836	2452.42	0	0	-11816.7	0	0	6132.85
2.883e+06	2883	2.48661	14919.7	206.304	2475.16	0	0	-11725.5	0	0	7838.86
2.884e+06	2884	2.4976	14985.6	161.473	2444.81	0	0	-11570	0	0	6535.2
2.885e+06	2885	2.49403	14964.2	186.937	2525.81	0	0	-11693.1	0	0	6593.26
2.886e+06	2886	2.5578	15346.8	163.176	2465.6	0	0	-11559.6	0	0	6253.24
2.887e+06	2887	2.46293	14777.6	159.617	2504.93	0	0	-11588.1	0	0	6218.55
2.888e+06	2888	2.51765	15105.9	189.477	2301.68	0	0	-11688.9	0	0	6197.64
2.889e+06	2889	2.46099	14765.9	185.704	2542.62	0	0	-11343.5	0	0	6596.08
2.89e+06	2890	2.53717	15223	162.36	2428.81	0	0	-11496.1	0	0	6461.3
2.891e+06	2891	2.4637	14782.2	144.542	2527.56	0	0	-11568.7	0	0	6807.62
2.892e+06	2892	2.47322	14839.3	187.251	2485.07	0	0	-11489.3	0	0	6255.39
2.893e+06	2893	2.49159	14949.5	178.551	2361.35	0	0	-11466.9	0	0	6780.07
2.894e+06	2894	2.44293	14657.6	179.935	2442.01	0	0	-11465.8	0	0	6893.19
2.895e+06	2895	2.49597	14975.8	203.659	2587.07	0	0	-11463.6	0	0	6132.85
2.896e+06	2896	2.53724	15223.5	145.802	2446.9	0	0	-11749.7	0	0	6462.48
2.897e+06	2897	2.45134	14708	166.34	2668.91	0	0	-12013.6	0	0	7124.69
2.898e+06	2898	2.48381	14902.9	158.214	2395.9	0	0	-11831.4	0	0	6952.08
2.899e+06	2899	2.44779	14686.7	169.566	2287.86	0	0	-11400.4	0	0	6913.93
2.9e+06	2900	2.39527	14371.6	223.762	2448.18	0	0	-11495.3	0	0	6462.28
2.901e+06	2901	2.48848	14930.9	194.855	2271.02	0	0	-11655.1	0	0	6476.11
2.902e+06	2902	2.4956	14973.6	157.022	2346.43	0	0	-11649.1	0	0	6257.25
2.903e+06	2903	2.52096	15125.7	193.73	2362.46	0	0	-11790.7	0	0	6229.47
2.904e+06	2904	2.51619	15097.1	191.01	2627.03	0	0	-11461.1	0	0	7383.87
2.905e+06	2905	2.49776	14986.5	161.479	2504.43	0	0	-11321.2	0	0	7446.93
2.906e+06	2906	2.48542	14912.5	223.704	2334.5	0	0	-11383.2	0	0	7150.38
2.907e+06	2907	2.49982	14998.9	134.247	2460.85	0	0	-11487.5	0	0	6427.87
2.908e+06	2908	2.51329	15079.7	191.509	2448.87	0	0	-11226	0	0	6587.02
2.909e+06	2909	2.47311	14838.7	134.723	2419.77	0	0	-11367.4	0	0	6399.99
2.91e+06	2910	2.54921	15295.3	148.325	2347.3	0	0	-11244.3	0	0	6922.01
2.911e+06	2911	2.43763	14625.8	181.184	2373.23	0	0	-11699.7	0	0	6758.24
2.912e+06	2912	2.47645	14858.7	145.978	2426.52	0	0	-11447.6	0	0	6600.7
2.913e+06	2913	2.4573	14743.8	181.823	2581.32	0	0	-11164.1	0	0	6887.35
2.914e+06	2914	2.48533	14912	185.544	2412.58	0	0	-11416.5	0	0	6108.28
2.915e+06	2915	2.51705	15102.3	139.516	2420.15	0	0	-11482	0	0	6340.33
2.916e+06	2916	2.47457	14847.4	184.137	2421.13	0	0	-11511.1	0	0	6595.31
2.917e+06	2917	2.49242	14954.5	203.382	2320.75	0	0	-11556.8	0	0	7878.44
2.918e+06	2918	2.5066	15039.6	156.742	2369	0	0	-11875.1	0	0	6352.32
2.919e+06	2919	2.44858	14691.5	171.339	2365.41	0	0	-11698.5	0	0	7371.57
2.92e+06	2920	2.47111	14826.7	168.327	2460.24	0	0	-11695.7	0	0	6551.48
2.921e+06	2921	2.49112	14946.7	164.693	2352.98	0	0	-11550.2	0	0	6301.88
2.922e+06	2922	2.49402	14964.1	208.897	2522.16	0	0	-11706.4	0	0	6959.33
2.923e+06	2923	2.45294	14717.6	168.688	2510.78	0	0	-11571.7	0	0	6657.11
2.924e+06	2924	2.48013	14880.8	135.162	2545.55	0	0	-11675.3	0	0	6270.41
2.925e+06	2925	2.48912	14934.7	184.585	2298.64	0	0	-11544.6	0	0	6234.51
2.926e+06	2926	2.50756	15045.4	181.943	2462.42	0	0	-11546.2	0	0	6619.33
2.927e+06	2927	2.48515	14910.9	178.676	2362.04	0	0	-11421.2	0	0	6612.34
2.928e+06	2928	2.46022	14761.3	168.703	2406.07	0	0	-11551.3	0	0	6747.39
2.929e+06	2929	2.49414	14964.8	177.434	2449.8	0	0	-11761	0	0	6338.37
2.93e+06	2930	2.48624	14917.5	197.346	2391.12	0	0	-11640.4	0	0	6808.96
2.931e+06	2931	2.47496	14849.7	180.695	2363.51	0	0	-11485.8	0	0	6889.34
2.932e+06	2932	2.45934	14756.1	193.616	2436.36	0	0	-11897.1	0	0	6628.43
2.933e+06	2933	2.47526	14851.5	155.22	2337	0	0	-11536.5	0	0	6107.14
2.934e+06	2934	2.50134	15008	211.175	2548.54	0	0	-11742.4	0	0	8184.07
2.935e+06	2935	2.48055	14883.3	215.172	2374.01	0	0	-11496.8	0	0	6992.76
2.936e+06	2936	2.47278	14836.7	154.472	2505.57	0	0	-11752.5	0	0	6705.99
2.937e+06	2937	2.49475	14968.5	175.104	2495.55	0	0	-11583.6	0	0	7163.36
2.938e+06	2938	2.46593	14795.6	142.571	2429.98	0	0	-11590.2	0	0	7028.74
2.939e+06	2939	2.48179	14890.8	184.92	2408.23	0	0	-11653.4	0	0	6337.52
2.94e+06	2940	2.42597	14555.8	202.906	2345.85	0	0	-11836	0	0	6192.04
2.941e+06	2941	2.44533	14672	227.695	2399.76	0	0	-11703	0	0	6809.54
2.942e+06	2942	2.47827	14869.6	189.043	2458.23	0	0	-11663.5	0	0	6405.82
2.943e+06	2943	2.48212	14892.7	181.953	2396.9	0	0	-11759.1	0	0	7852.57
2.944e+06	2944	2.53939	15236.4	189.944	2439.09	0	0	-11694	0	0	7600.84
2.945e+06	2945	2.46994	14819.6	188.705	2403.66	0	0	-11931	0	0	6620.49
2.946e+06	2946	2.51092	15065.5	211.861	2389.15	0	0	-11604.7	0	0	6908.04
2.947e+06	2947	2.48275	14896.5	186.555	2392.53	0	0	-11648.1	0	0	6578.78
2.948e+06	2948	2.42836	14570.2	195.125	2586.82	0	0	-11741.8	0	0	7139.81
2.949e+06	2949	2.43497	14609.8	161.305	2498.7	0	0	-11445.4	0	0	6539.82
2.95e+06	2950	2.47233	14834	164.612	2412.86	0	0	-11652	0	0	7080.62
2.951e+06	2951	2.45927	14755.6	196.261	2539.02	0	0	-11665.6	0	0	6940.23
2.952e+06	2952	2.44973	14698.4	175.775	2495.77	0	0	-11755.2	0	0	6044.46
2.953e+06	2953	2.45222	14713.3	170.513	2413.72	0	0	-11676.6	0	0	6074.95
2.954e+06	2954	2.46618	14797.1	139.709	2400.06	0	0	-11579.5	0	0	7497.88
2.955e+06	2955	2.48858	14931.5	180.893	2357.51	0	0	-11532	0	0	6136.09
2.956e+06	2956	2.44512	14670.7	183.175	2448	0	0	-11578.5	0	0	6618.99
2.957e+06	2957	2.47907	14874.4	217.701	2480.38	0	0	-11098.4	0	0	6961.12
2.958e+06	2958	2.52347	15140.8	186.579	2364.79	0	0	-11459.6	0	0	7478.81
2.959e+06	2959	2.4634	14780.4	182.635	2412.27	0	0	-11116.1	0	0	6933.29
2.96e+06	2960	2.50398	15023.9	162.523	2551.79	0	0	-11328.8	0	0	6361.11
2.961e+06	2961	2.47301	14838	177.06	2495.15	0	0	-11451.9	0	0	6808.19
2.962e+06	2962	2.46749	14805	179.779	2541.42	0	0	-11144.3	0	0	6191.69
2.963e+06	2963	2.52319	15139.2	212.075	2337.95	0	0	-11185.9	0	0	6764
2.964e+06	2964	2.4945	14967	147.254	2521.84	0	0	-11484.9	0	0	6057.99
2.965e+06	2965	2.4529	14717.4	188.957	2277.86	0	0	-11245.1	0	0	6536.07
2.966e+06	2966	2.48591	14915.4	169.288	2503.38	0	0	-11402.9	0	0	6668.74
2.967e+06	2967	2.38196	14291.7	179.041	2494.41	0	0	-11420.9	0	0	6771.29
2.968e+06	2968	2.4956	14973.6	212.846	2589.14	0	0	-11293.4	0	0	7761.74
2.969e+06	2969	2.46398	14783.9	227.461	2349.57	0	0	-11683	0	0	6830.71
2.97e+06	2970	2.51595	15095.7	253.31	2527.33	0	0	-11698.5	0	0	6688.46
2.971e+06	2971	2.5068	15040.8	166.187	2358.32	0	0	-11449.6	0	0	6606.72
2.972e+06	2972	2.45268	14716.1	164.352	2532.72	0	0	-11568.4	0	0	6525.78
2.973e+06	2973	2.4411	14646.6	208.058	2448.32	0	0	-11611.3	0	0	8177.48
2.974e+06	2974	2.46638	14798.3	152.68	2480.31	0	0	-11614.4	0	0	6323.56
2.975e+06	2975	2.45961	14757.7	171.14	2420.53	0	0	-11676.5	0	0	6449.94
2.976e+06	2976	2.42899	14573.9	178.665	2368.75	0	0	-11549.1	0	0	7881.18
2.977e+06	2977	2.45616	14737	184.523	2334.3	0	0	-11476.8	0	0	6250.44
2.978e+06	2978	2.52038	15122.3	159.327	2270.6	0	0	-11542.7	0	0	6009.87
2.979e+06	2979	2.47382	14842.9	173.649	2307.23	0	0	-11403.3	0	0	6568.13
2.98e+06	2980	2.48698	14921.9	183.883	2381.22	0	0	-11259.5	0	0	8220.19
2.981e+06	2981	2.462	14772	205.033	2409.03	0	0	-11221.2	0	0	6290.72
2.982e+06	2982	2.44423	14665.4	194.721	2486.46	0	0	-11088.3	0	0	7125.59
2.983e+06	2983	2.44297	14657.8	189.214	2445.27	0	0	-11110.7	0	0	6559.99
2.984e+06	2984	2.50163	15009.8	161.206	2394.2	0	0	-11516.3	0	0	6331.74
2.985e+06	2985	2.49664	14979.9	158.031	2398.07	0	0	-11491.3	0	0	6814.16
2.986e+06	2986	2.46045	14762.7	191.391	2515.66	0	0	-11662.5	0	0	6120.98
2.987e+06	2987	2.49646	14978.7	203.35	2289.39	0	0	-11747.5	0	0	6218.02
2.988e+06	2988	2.42618	14557.1	169.07	2496.71	0	0	-11555	0	0	6139.3
2.989e+06	2989	2.4849	14909.4	176.484	2379.34	0	0	-11365.5	0	0	6342.34
2.99e+06	2990	2.49824	14989.4	176.204	2340.66	0	0	-11430.3	0	0	6586.64
2.991e+06	2991	2.49309	14958.6	176.806	2493.49	0	0	-11482.1	0	0	6937.94
2.992e+06	2992	2.46057	14763.4	147.991	2345.23	0	0	-11483.2	0	0	6807.72
2.993e+06	2993	2.50878	15052.7	147.697	2518.47	0	0	-11469	0	0	6755.29
2.994e+06	2994	2.48249	14894.9	203.482	2388.88	0	0	-11387.7	0	0	6331.22
2.995e+06	2995	2.46504	14790.2	174.958	2357.11	0	0	-11526	0	0	7375.2
2.996e+06	2996	2.46584	14795	138.75	2611.61	0	0	-11349.7	0	0	7074.7
2.997e+06	2997	2.45112	14706.7	173.417	2497.21	0	0	-11536.7	0	0	7592.55
2.998e+06	2998	2.48412	14904.7	198.101	2494.6	0	0	-11638.5	0	0	6809.02
2.999e+06	2999	2.50229	15013.7	194.591	2517.32	0	0	-11528.2	0	0	6650.81
3e+06	3000	2.4915	14949	185.832	2434.25	0	0	-11624.5	0	0	7267.83
3.001e+06	3001	2.44259	14655.6	182.301	2452.41	0	0	-11500.6	0	0	5965.57
3.002e+06	3002	2.39891	14393.5	210.366	2443.12	0	0	-11753.1	0	0	6676.98
3.003e+06	3003	2.51273	15076.4	185.861	2444.55	0	0	-11547	0	0	6766.18
3.004e+06	3004	2.47206	14832.3	187.387	2387.95	0	0	-11709.9	0	0	6107.43
3.005e+06	3005	2.4459	14675.4	194.893	2443.87	0	0	-11475.8	0	0	6506.72
3.006e+06	3006	2.5062	15037.2	185.88	2432.89	0	0	-11280.4	0	0	6452.14
3.007e+06	3007	2.49809	14988.6	175.148	2579.5	0	0	-11453.4	0	0	6394
3.008e+06	3008	2.47549	14852.9	169.449	2496.45	0	0	-11450.1	0	0	6165.9
3.009e+06	3009	2.50061	15003.7	173.854	2437.6	0	0	-11345.1	0	0	7289.65
3.01e+06	3010	2.45253	14715.2	159.949	2523.46	0	0	-11499.7	0	0	7067.92
3.011e+06	3011	2.47723	14863.4	177.889	2493.04	0	0	-11356.4	0	0	6967.12
3.012e+06	3012	2.48146	14888.8	158.757	2489.58	0	0	-11186.9	0	0	6926.23
3.013e+06	3013	2.51203	15072.2	171.774	2521.26	0	0	-11429.9	0	0	6774.82
3.014e+06	3014	2.46807	14808.4	186.065	2441.1	0	0	-11541	0	0	7043.81
3.015e+06	3015	2.46953	14817.2	149.705	2411.61	0	0	-11184.7	0	0	6652.44
3.016e+06	3016	2.44187	14651.2	208.949	2437.53	0	0	-11680.6	0	0	6276.32
3.017e+06	3017	2.48707	14922.4	194.7	2387.72	0	0	-11470.5	0	0	6518.62
3.018e+06	3018	2.47882	14872.9	214.444	2425.33	0	0	-11355.5	0	0	6622.95
3.019e+06	3019	2.49109	14946.6	189.391	2530.99	0	0	-11462.1	0	0	6164.85
3.02e+06	3020	2.49006	14940.4	175.035	2455.06	0	0	-11630	0	0	6705.45
3.021e+06	3021	2.49683	14981	207.169	2221.96	0	0	-11511.8	0	0	6240.54
3.022e+06	3022	2.44324	14659.4	206.392	2448.14	0	0	-11584.6	0	0	6224.88
3.023e+06	3023	2.52612	15156.7	165.965	2445.13	0	0	-11764	0	0	7029.16
3.024e+06	3024	2.44274	14656.4	180.797	2337.08	0	0	-11425.1	0	0	6872.73
3.025e+06	3025	2.51524	15091.4	165.133	2526.21	0	0	-11643.8	0	0	6275.01
3.026e+06	3026	2.45967	14758	186.195	2305.21	0	0	-11713.7	0	0	6528.88
3.027e+06	3027	2.41767	14506	167.345	2497.56	0	0	-11704.2	0	0	6592.33
3.028e+06	3028	2.48387	14903.2	163.675	2456.26	0	0	-11568.7	0	0	6466.4
3.029e+06	3029	2.4298	14578.8	147.217	2385.49	0	0	-11967.4	0	0	6637.49
3.03e+06	3030	2.47477	14848.6	192.474	2397.77	0	0	-11686.7	0	0	6294.92
3.031e+06	3031	2.48314	14898.8	150.925	2468	0	0	-11585.5	0	0	6642.32
3.032e+06	3032	2.48836	14930.2	188.948	2400.85	0	0	-11628.2	0	0	6352.34
3.033e+06	3033	2.44411	14664.7	232.318	2526.14	0	0	-11632.5	0	0	6678.13
3.034e+06	3034	2.47286	14837.1	171.553	2357.48	0	0	-11784.9	0	0	7029.81
3.035e+06	3035	2.4804	14882.4	168.92	2478.77	0	0	-11683.1	0	0	7099.23
3.036e+06	3036	2.45634	14738	183.843	2482.14	0	0	-11562.2	0	0	6281.44
3.037e+06	3037	2.54752	15285.1	185.558	2464.52	0	0	-11780.9	0	0	6366.28
3.038e+06	3038	2.48038	14882.3	253.734	2327.13	0	0	-11472	0	0	6309.83
3.039e+06	3039	2.50474	15028.4	220.511	2556.29	0	0	-11663.2	0	0	7069.25
3.04e+06	3040	2.45197	14711.8	231.449	2385.28	0	0	-11625.6	0	0	6668.42
3.041e+06	3041	2.49281	14956.8	154.792	2444.48	0	0	-11633.2	0	0	6474.44
3.042e+06	3042	2.54763	15285.8	188.246	2418.39	0	0	-11388.2	0	0	7102.28
3.043e+06	3043	2.42444	14546.6	163.697	2408.36	0	0	-11663.1	0	0	6898.86
3.044e+06	3044	2.48195	14891.7	171.153	2605.85	0	0	-11499.4	0	0	6124.12
3.045e+06	3045	2.4485	14691	158.593	2329.68	0	0	-11771.9	0	0	6339.1
3.046e+06	3046	2.54104	15246.3	187.56	2521.12	0	0	-11808.3	0	0	6708.89
3.047e+06	3047	2.47266	14836	202.595	2379.74	0	0	-11389.8	0	0	6018.82
3.048e+06	3048	2.43891	14633.5	159.615	2458.53	0	0	-11576	0	0	6627.81
3.049e+06	3049	2.49883	14993	176.777	2436.95	0	0	-11460.7	0	0	7318.05
3.05e+06	3050	2.48421	14905.2	175.169	2459.16	0	0	-11346.4	0	0	6490.88
3.051e+06	3051	2.52436	15146.2	175.132	2412.33	0	0	-11618.2	0	0	6651.07
3.052e+06	3052	2.51216	15072.9	202.084	2479.63	0	0	-11901.6	0	0	7550.56
3.053e+06	3053	2.46806	14808.4	175.438	2379.34	0	0	-11714.1	0	0	6620.18
3.054e+06	3054	2.47299	14837.9	206.315	2388.34	0	0	-11427.4	0	0	7016.97
3.055e+06	3055	2.48249	14895	171.026	2581.11	0	0	-11486.4	0	0	7036.69
3.056e+06	3056	2.45416	14725	194.955	2371.34	0	0	-11314	0	0	6237.21
3.057e+06	3057	2.52822	15169.3	184.055	2471.27	0	0	-11301.7	0	0	7201.48
3.058e+06	3058	2.50134	15008.1	154.415	2432.64	0	0	-11528.4	0	0	6258.99
3.059e+06	3059	2.541	15246	192.549	2522.75	0	0	-11317.2	0	0	6142.48
3.06e+06	3060	2.4471	14682.6	194.337	2245.58	0	0	-11576.6	0	0	6154.09
3.061e+06	3061	2.51927	15115.6	183.735	2277.9	0	0	-11418.9	0	0	6344.07
3.062e+06	3062	2.46984	14819.1	177.84	2486.2	0	0	-11612.3	0	0	6726.19
3.063e+06	3063	2.51462	15087.7	158.263	2411.17	0	0	-11630.2	0	0	6513.65
3.064e+06	3064	2.42003	14520.2	172.886	2461.06	0	0	-11938.1	0	0	6428.86
3.065e+06	3065	2.44233	14654	162.772	2265.89	0	0	-11496.4	0	0	6591.47
3.066e+06	3066	2.45383	14723	156.051	2449.48	0	0	-11525.5	0	0	6831.99
3.067e+06	3067	2.52362	15141.7	174.284	2484.97	0	0	-11466.1	0	0	7925.45
3.068e+06	3068	2.47556	14853.3	201.817	2457.79	0	0	-11598.5	0	0	7316.73
3.069e+06	3069	2.48835	14930.1	144.302	2345.94	0	0	-11297.9	0	0	7214.56
3.07e+06	3070	2.46154	14769.3	201.854	2422.67	0	0	-11576.3	0	0	6269.83
3.071e+06	3071	2.43913	14634.8	177.466	2415.75	0	0	-11534.1	0	0	5854.56
3.072e+06	3072	2.48618	14917.1	202.12	2440.08	0	0	-11664.8	0	0	6410.88
3.073e+06	3073	2.50209	15012.5	167.582	2423.68	0	0	-11500.5	0	0	7007.59
3.074e+06	3074	2.40976	14458.5	156.604	2398.02	0	0	-11581	0	0	6852.88
3.075e+06	3075	2.55184	15311	143.628	2476.15	0	0	-11656.3	0	0	6697.91
3.076e+06	3076	2.45474	14728.5	181.505	2482.62	0	0	-11424.2	0	0	6709.06
3.077e+06	3077	2.4403	14641.8	175.143	2226.26	0	0	-11507.9	0	0	6198.31
3.078e+06	3078	2.40522	14431.3	177.31	2542.38	0	0	-11481.5	0	0	6653.1
3.079e+06	3079	2.53884	15233.1	161.644	2471.13	0	0	-11467.2	0	0	6493.76
3.08e+06	3080	2.52823	15169.4	149.033	2383.96	0	0	-11466.7	0	0	6690.52
3.081e+06	3081	2.49545	14972.7	196.614	2544.64	0	0	-11519.4	0	0	6146.46
3.082e+06	3082	2.45542	14732.5	164.197	2406.77	0	0	-11610.5	0	0	7514.34
3.083e+06	3083	2.52508	15150.5	154.357	2333.23	0	0	-11612.7	0	0	6843.37
3.084e+06	3084	2.49808	14988.5	159.877	2412.1	0	0	-11585.4	0	0	6809.09
3.085e+06	3085	2.49498	14969.9	173.138	2336.18	0	0	-11420	0	0	6914.19
3.086e+06	3086	2.4997	14998.2	196.946	2458.47	0	0	-11813.9	0	0	6835.25
3.087e+06	3087	2.46475	14788.5	196.421	2438.04	0	0	-11484.4	0	0	7052.46
3.088e+06	3088	2.40223	14413.4	186.782	2611.72	0	0	-11705.4	0	0	6721.04
3.089e+06	3089	2.44237	14654.2	185.755	2525.89	0	0	-11419.7	0	0	7317.87
3.09e+06	3090	2.48526	14911.6	196.988	2416.76	0	0	-11547.2	0	0	7156.14
3.091e+06	3091	2.48592	14915.5	191.426	2537.04	0	0	-11686.7	0	0	6402.89
3.092e+06	3092	2.49453	14967.2	191.43	2548.35	0	0	-11508.1	0	0	6535.07
3.093e+06	3093	2.47071	14824.2	173.628	2462.61	0	0	-11522.9	0	0	6280.29
3.094e+06	3094	2.5138	15082.8	183.703	2438.95	0	0	-11628.5	0	0	6396.98
3.095e+06	3095	2.47506	14850.4	163.895	2632.47	0	0	-11460.3	0	0	6687.48
3.096e+06	3096	2.5064	15038.4	172.738	2286.05	0	0	-11597.2	0	0	7771.4
3.097e+06	3097	2.40824	14449.4	147.501	2417.69	0	0	-11524	0	0	6816.42
3.098e+06	3098	2.43073	14584.4	175.8	2431.95	0	0	-11594.5	0	0	6994.39
3.099e+06	3099	2.46418	14785.1	146.456	2422.1	0	0	-11456.4	0	0	6577.89
3.1e+06	3100	2.5223	15133.8	168.928	2432.17	0	0	-11577.7	0	0	6460.5
3.101e+06	3101	2.48686	14921.2	213.452	2431.32	0	0	-11661.6	0	0	8091.43
3.102e+06	3102	2.46023	14761.4	182.535	2585.41	0	0	-11843.7	0	0	6512.23
3.103e+06	3103	2.47619	14857.1	206.812	2359.29	0	0	-11671.4	0	0	6664.96
3.104e+06	3104	2.51334	15080	178.706	2401.62	0	0	-11306.7	0	0	6647.41
3.105e+06	3105	2.48474	14908.4	155.206	2487.36	0	0	-11474.7	0	0	7417.2
3.106e+06	3106	2.44307	14658.4	173.865	2308.67	0	0	-11616.8	0	0	6547.15
3.107e+06	3107	2.52476	15148.6	179.793	2302.5	0	0	-11470.4	0	0	6588.23
3.108e+06	3108	2.46983	14819	201.522	2336.41	0	0	-11279.2	0	0	6604.99
3.109e+06	3109	2.50006	15000.4	198.024	2530.44	0	0	-11533.6	0	0	6826.02
3.11e+06	3110	2.49588	14975.3	231.363	2336.73	0	0	-11677.1	0	0	6848.06
3.111e+06	3111	2.45282	14716.9	174.649	2536.99	0	0	-11677.8	0	0	6667.68
3.112e+06	3112	2.56667	15400	174.767	2483.43	0	0	-11969.5	0	0	7649.47
3.113e+06	3113	2.47463	14847.8	170.252	2413.75	0	0	-11808.2	0	0	7671.96
3.114e+06	3114	2.44554	14673.2	175.77	2453.05	0	0	-11434.7	0	0	6393.63
3.115e+06	3115	2.46388	14783.3	176.751	2402.63	0	0	-11562.6	0	0	7086.84
3.116e+06	3116	2.48251	14895.1	192.571	2428.12	0	0	-11613	0	0	6301.8
3.117e+06	3117	2.45025	14701.5	195.431	2469.17	0	0	-11314.5	0	0	6332.22
3.118e+06	3118	2.4861	14916.6	155.512	2435.5	0	0	-11693.4	0	0	7396.06
3.119e+06	3119	2.45561	14733.7	160.283	2545.04	0	0	-11616.9	0	0	6672.21
3.12e+06	3120	2.51172	15070.3	201.898	2370.39	0	0	-11787.6	0	0	6584.16
3.121e+06	3121	2.43944	14636.7	173.928	2498.41	0	0	-11725.1	0	0	6225.49
3.122e+06	3122	2.46577	14794.6	207.751	2384.7	0	0	-11414	0	0	7870.71
3.123e+06	3123	2.43453	14607.2	228.59	2477.84	0	0	-11529.5	0	0	6519.49
3.124e+06	3124	2.53401	15204	159.329	2379.6	0	0	-11371.1	0	0	7530.59
3.125e+06	3125	2.54827	15289.6	185.65	2349.72	0	0	-11505.7	0	0	6203.75
3.126e+06	3126	2.50202	15012.1	192.702	2456.69	0	0	-11608.1	0	0	6492.7
3.127e+06	3127	2.45969	14758.1	179.118	2388.22	0	0	-11783.5	0	0	6776.33
3.128e+06	3128	2.46029	14761.7	183.102	2529.51	0	0	-11779.2	0	0	6590.61
3.129e+06	3129	2.51128	15067.7	148.187	2438.46	0	0	-11575.9	0	0	6572.65
3.13e+06	3130	2.42787	14567.2	174.077	2409.87	0	0	-11609.8	0	0	6719.66
3.131e+06	3131	2.53264	15195.8	167.703	2517.23	0	0	-11532.4	0	0	6518.68
3.132e+06	3132	2.52405	15144.3	179.851	2431.44	0	0	-11648.5	0	0	6449.17
3.133e+06	3133	2.51739	15104.4	159.88	2404.32	0	0	-11758.7	0	0	6425.91
3.134e+06	3134	2.49884	14993.1	147.491	2444.59	0	0	-11784.9	0	0	6990.42
3.135e+06	3135	2.45867	14752	159.81	2316.09	0	0	-11696.9	0	0	6762.97
3.136e+06	3136	2.49215	14952.9	145.197	2491.83	0	0	-11579.3	0	0	6416.21
3.137e+06	3137	2.49039	14942.3	193.714	2395.05	0	0	-11192.8	0	0	6609.9
3.138e+06	3138	2.41634	14498.1	190.817	2361.83	0	0	-11369.9	0	0	7085.8
3.139e+06	3139	2.49193	14951.6	198.326	2486.62	0	0	-11698.6	0	0	6657.6
3.14e+06	3140	2.45197	14711.8	162.233	2542.87	0	0	-11495	0	0	6695.33
3.141e+06	3141	2.47259	14835.5	139.373	2444.66	0	0	-11449.5	0	0	7260.01
3.142e+06	3142	2.48201	14892	166.648	2343.18	0	0	-11628.1	0	0	6368.72
3.143e+06	3143	2.4448	14668.8	200.399	2402.64	0	0	-11408.3	0	0	7155.92
3.144e+06	3144	2.46589	14795.3	162.736	2293.72	0	0	-11648.2	0	0	7210.9
3.145e+06	3145	2.50517	15031	132.103	2400.66	0	0	-11554	0	0	7526.33
3.146e+06	3146	2.48217	14893	149.063	2340.82	0	0	-11625.1	0	0	6560.17
3.147e+06	3147	2.43814	14628.9	150.298	2618.84	0	0	-11712.1	0	0	6481.89
3.148e+06	3148	2.42831	14569.8	146.364	2398.01	0	0	-11378.4	0	0	6485.8
3.149e+06	3149	2.53927	15235.6	125.396	2414.84	0	0	-11393.7	0	0	6267.2
3.15e+06	3150	2.48184	14891	182.04	2410.27	0	0	-11234.7	0	0	6476.01
3.151e+06	3151	2.55773	15346.4	192.515	2381.38	0	0	-11425.3	0	0	6436.99
3.152e+06	3152	2.49049	14943	153.644	2463.76	0	0	-11286.4	0	0	6642.39
3.153e+06	3153	2.44523	14671.4	185.645	2297.09	0	0	-11633.4	0	0	6442.05
3.154e+06	3154	2.49708	14982.5	222.906	2467.21	0	0	-11489.9	0	0	6605.77
3.155e+06	3155	2.43947	14636.8	191.23	2433.31	0	0	-11359.1	0	0	6675.22
3.156e+06	3156	2.46102	14766.1	150.06	2329.53	0	0	-11551.8	0	0	6959.13
3.157e+06	3157	2.42867	14572	188.105	2421.48	0	0	-11421.3	0	0	6469.4
3.158e+06	3158	2.50091	15005.4	165.839	2535.41	0	0	-11471	0	0	6628.22
3.159e+06	3159	2.49445	14966.7	230.396	2457.38	0	0	-11432.9	0	0	7262.75
3.16e+06	3160	2.48463	14907.8	181.64	2571.56	0	0	-11522.4	0	0	7101.18
3.161e+06	3161	2.47795	14867.7	166.207	2338.28	0	0	-11537.9	0	0	6702.02
3.162e+06	3162	2.52502	15150.1	178.268	2344.91	0	0	-11045.1	0	0	6605.63
3.163e+06	3163	2.39591	14375.4	185.706	2369.88	0	0	-11151.7	0	0	6591.37
3.164e+06	3164	2.52854	15171.2	184.223	2382.08	0	0	-11217.1	0	0	6607.02
3.165e+06	3165	2.4644	14786.4	204.126	2293.75	0	0	-11117.6	0	0	6646.21
